AGE07,EDCL07,MARRIED07,KIDS07,OCCAT107,INCOME07,RISK07,WSAVED07,SPENDMOR07,HHOUSES07,NETWORTH07,RiskTol
52,4,1,2,2,716729.05346,2,3,2,1,13266523.677,0.9676950848435966
36,3,1,0,1,84133.128118,3,3,5,1,116297.61594,0.0218511757757389
36,3,1,0,1,88393.033339,3,3,5,1,116297.61594,0.021929477824755447
36,3,1,0,1,83068.151813,3,3,5,1,115883.37688,0.021782495636324298
36,3,1,0,1,87328.057034,3,3,5,1,115572.69758,0.0218953830412767
36,3,1,0,1,86263.080729,3,3,5,1,116297.61594,0.02172731581438405
53,4,1,1,1,106497.63053,3,2,4,1,420349.08556,0.7275132275158767
82,4,1,0,3,342922.3703,3,3,2,1,9354553.5598,0.920217430169473
82,4,1,0,3,319492.89159,3,3,2,1,10106397.453,0.9117925824388005
82,4,1,0,3,328012.70203,3,3,2,1,10174746.897,0.9161996150787295
82,4,1,0,3,531423.17634,3,3,2,1,11542771.391,0.9076124816287292
65,3,2,1,3,72418.38876,3,3,4,1,1379416.0679,0.9491099261850526
65,3,2,1,3,59638.673096,3,3,4,1,1376309.275,0.9512590134595158
55,3,1,1,3,2949984.3657,2,3,3,1,14560502.939,0.88198699064004
55,3,1,1,3,4068209.4862,2,3,3,1,25250977.466,0.9259566002193456
55,3,1,1,3,3876513.7513,2,3,3,1,31486310.908,0.9236758353297994
60,4,1,0,2,1384469.1969,3,3,1,1,90264762.247,0.12823958668498103
56,4,1,2,1,692234.59844,3,3,4,1,7947176.3553,0.8985334906984139
56,4,1,2,1,692234.59844,3,3,4,1,10653193.011,0.923978759631344
56,4,1,2,1,692234.59844,3,3,4,1,7921286.4141,0.9026580662680078
56,4,1,2,1,692234.59844,3,3,4,1,8767369.693,0.9112301283126774
56,4,1,2,1,692234.59844,3,3,4,1,9982332.8543,0.918245528771889
59,4,1,0,2,1384469.1969,3,3,3,1,4721289.6799,0.6718847474860714
61,4,1,0,3,854110.99685,3,3,4,1,3868992.8152,0.9336288579485856
61,4,1,0,3,854110.99685,3,3,4,1,3133718.4847,0.9212379329917595
61,4,1,0,3,854110.99685,3,3,4,1,3195854.3436,0.9228252345787515
61,4,1,0,3,854110.99685,3,3,4,1,3185498.3671,0.9225712663268906
61,4,1,0,3,853046.02054,3,3,4,1,3454753.7557,0.9280812001008196
58,4,1,0,1,127797.15664,2,3,3,1,848672.27302,0.8733807865084526
58,4,1,0,1,127797.15664,2,3,3,1,847636.67538,0.8737989819556456
58,4,1,0,1,127797.15664,2,3,3,1,847636.67538,0.8812780441094745
58,4,1,0,1,127797.15664,2,3,3,1,847636.67538,0.8773620071657298
58,4,1,0,1,127797.15664,2,3,3,1,848672.27302,0.897359457771211
41,4,1,2,2,383391.46991,3,3,2,1,2376178.8047,0.5921459492885532
41,4,1,2,2,383391.46991,3,3,2,1,2188735.6303,0.6044487427499179
52,4,1,3,1,6081014.7032,3,3,2,1,21369557.479,0.7541882958806067
52,4,1,3,1,6081014.7032,3,3,2,1,21368521.881,0.7437554712428673
52,4,1,3,1,6081014.7032,3,3,2,1,21379913.455,0.7451849597348668
52,4,1,3,1,6081014.7032,3,3,2,1,21369557.479,0.7522857180439919
52,4,1,3,1,6081014.7032,3,3,2,1,21368521.881,0.7533821388372609
60,4,2,0,3,69223.459844,3,3,5,1,513863.55323,0.9730028343833532
60,4,2,0,3,72418.38876,3,3,5,1,514899.15088,0.9640946705200233
60,4,2,0,3,70288.436149,3,3,5,1,514899.15088,0.9669725754052668
60,4,2,0,3,71353.412455,3,3,5,1,514899.15088,0.9726472630246262
60,4,2,0,3,66028.530928,3,3,5,1,513863.55323,0.9743356679041163
51,4,1,2,2,815771.84985,3,3,5,1,17109108.752,0.6807386140559291
51,4,1,2,2,1735911.3776,3,3,5,1,18270013.717,0.6952988965152656
79,4,2,0,3,30884.312854,4,3,4,0,1414626.388,0.815673067662949
79,4,2,0,3,28754.360243,4,3,4,0,1680774.9837,0.8178603100964648
79,4,2,0,3,28754.360243,4,3,4,0,1325564.9902,0.8178140024972175
79,4,2,0,3,28754.360243,4,3,4,0,1567894.84,0.7984230438358819
49,4,1,1,2,429185.45103,1,3,4,1,3104721.7505,0.8591445427739957
49,4,1,1,2,429185.45103,1,3,4,1,3115284.8465,0.8591445427739957
49,4,1,1,2,429185.45103,1,3,4,1,3113110.0914,0.8591445427739957
49,4,1,1,2,429185.45103,1,3,4,1,3117148.9223,0.8591445427739957
49,4,1,1,2,429185.45103,1,3,4,1,3116113.3246,0.8591445427739957
70,4,1,0,2,1405768.723,1,3,3,1,54962274.004,0.9767796356662171
70,4,1,0,2,2715689.5785,1,3,3,1,32118025.474,0.9764664702704489
70,4,1,0,2,1075626.0683,1,3,3,1,51191662.965,0.9756333016531302
70,4,1,0,2,1246022.2772,1,3,3,1,33710774.657,0.9743543321797454
70,4,1,0,2,2715689.5785,1,3,3,1,34915174.722,0.9709646617080914
57,4,1,0,2,481369.28999,3,3,4,1,12341942.097,0.7859711537480979
57,4,1,0,2,480304.31369,3,3,4,1,12176246.473,0.7859711537480979
57,4,1,0,2,480304.31369,3,3,4,1,6585054.7681,0.7859711537480979
57,4,1,0,2,480304.31369,3,3,4,1,6587229.5232,0.7859711537480979
57,4,1,0,2,481369.28999,3,3,4,1,10146578.641,0.7859711537480979
51,4,1,3,2,72631.384021,2,2,2,1,900452.15545,0.8665047689430695
51,4,1,3,2,71566.407716,2,2,2,1,901487.7531,0.8665047689430695
51,4,1,3,2,71566.407716,2,2,2,1,900452.15545,0.8665047689430695
51,4,1,3,2,71566.407716,2,2,2,1,900452.15545,0.8665047689430695
51,4,1,3,2,71566.407716,2,2,2,1,900452.15545,0.8665047689430695
76,4,1,0,2,37188972.581,1,3,2,1,374075475.83,0.9997229888264584
76,4,1,0,2,33174011.91,1,3,2,1,372313924.23,0.9997280755186695
76,4,1,0,2,35495660.255,1,3,2,1,375047902.02,0.9997015212107458
76,4,1,0,2,37508465.472,1,3,2,1,365415808.3,0.9997503403594125
76,4,1,0,2,36017498.645,1,3,2,1,374729973.55,0.9997007424978119
78,4,1,0,3,16550796.761,4,3,4,1,66348670.15,0.8943196036835643
78,4,1,0,3,16577421.168,4,3,4,1,67878247.877,0.895932187090899
78,4,1,0,3,16585940.979,4,3,4,1,66325887.002,0.8933094463405682
78,4,1,0,3,16518847.471,4,3,4,1,60865180.601,0.8883788130691224
78,4,1,0,3,16539082.021,4,3,4,1,73668274.331,0.8875954153190599
73,4,1,0,1,697559.47997,3,3,5,1,29231814.827,0.9251670222775312
48,4,1,3,2,26656356.921,3,3,5,1,141169564.66,0.9476380187520521
45,4,1,3,1,121407.2988,2,3,2,1,1099701.143,0.0282485875697364
45,4,1,3,1,121407.2988,2,3,2,1,1100736.7407,0.0282485875697364
45,4,1,3,1,121407.2988,2,3,2,1,1098665.5454,0.0282485875697364
45,4,1,3,1,121407.2988,2,3,2,1,1100736.7407,0.0282485875697364
45,4,1,3,1,121407.2988,2,3,2,1,1100736.7407,0.0282485875697364
55,1,1,1,1,110757.53575,3,2,2,1,432517.35794,0.0026178010471204
55,1,1,1,1,110757.53575,3,2,2,1,374420.32985,0.0026178010471204
55,1,1,1,1,111822.51206,3,2,2,1,412841.00261,0.0026178010471204
55,1,1,1,1,110757.53575,3,2,2,1,373488.29197,0.0026178010471204
55,1,1,1,1,110757.53575,3,2,2,1,375559.48726,0.0026178010471204
45,3,1,2,1,99042.796392,3,3,4,1,683701.5676,0.6361694105841804
73,3,2,1,3,20234.549801,3,1,2,1,323624.26519,0.03920220082518705
73,3,2,1,3,20234.549801,3,1,2,1,324556.30307,0.0460704607047258
73,3,2,1,3,20234.549801,3,1,2,1,324142.06401,0.0435967302449914
73,3,2,1,3,20234.549801,3,1,2,1,322381.54801,0.0385674931125794
73,3,2,1,3,20234.549801,3,1,2,1,323831.38472,0.0417236662103071
47,4,1,4,4,24494.455022,4,1,5,1,287171.22796,0.05241258744474205
47,4,1,4,4,24494.455022,4,1,5,1,287171.22796,0.05241258744474205
47,4,1,4,4,24494.455022,4,1,5,1,286135.63031,0.05241258744474205
47,4,1,4,4,24494.455022,4,1,5,1,287171.22796,0.05241258744474205
47,4,1,4,4,24494.455022,4,1,5,1,287171.22796,0.05241258744474205
60,4,2,0,2,62833.602012,2,1,2,1,263456.0418,0.9488438390874483
60,4,2,0,2,63898.578318,2,1,2,1,257242.45591,0.9488438390874483
60,4,2,0,2,62833.602012,2,1,2,1,261384.84651,0.9488438390874483
60,4,2,0,2,62833.602012,2,1,2,1,263456.0418,0.9488438390874483
60,4,2,0,2,62833.602012,2,1,2,1,263456.0418,0.9488438390874483
48,4,1,1,1,105432.65422,2,3,5,0,825992.68452,0.14547152124379925
48,4,1,1,1,105432.65422,2,3,5,0,900555.71522,0.18896177122776558
56,4,2,0,2,116082.41728,3,3,5,1,916193.23971,0.9124466071877435
56,4,2,0,2,112887.48836,3,3,5,1,1425189.484,0.9319296995621238
56,4,2,0,2,112887.48836,3,3,5,1,1933460.8099,0.9302672393225072
56,4,2,0,2,115017.44097,3,3,5,1,1116270.7054,0.9200288307293167
52,4,2,0,1,20053503.829,3,3,2,1,37933941.868,0.7842620938773368
52,4,2,0,1,20053503.829,3,3,2,1,40434910.189,0.8005944045012721
52,4,2,0,1,20053503.829,3,3,2,1,40083842.587,0.7934877696105793
52,4,2,0,1,20053503.829,3,3,2,1,40143907.25,0.783847883730481
52,4,2,0,1,20042854.066,3,3,2,1,38632970.281,0.7799716984193699
79,4,1,0,2,2896735.5504,2,3,5,0,66375595.689,0.9859265436286889
79,4,1,0,2,2886085.7873,2,3,5,0,59815084.585,0.9797894774727672
79,4,1,0,2,2886085.7873,2,3,5,0,60333919.007,0.9888059797117862
79,4,1,0,2,2886085.7873,2,3,5,0,55517354.344,0.9514914529827512
79,4,1,0,2,2896735.5504,2,3,5,0,65342069.236,0.9828255251557994
73,4,1,2,2,2314193.5114,1,3,3,1,22815251.796,0.9904547970085241
73,4,1,2,2,2336558.0138,1,3,3,1,22295381.777,0.9903025920160538
73,4,1,2,2,2127822.658,1,3,3,1,16702118.877,0.9905436898365911
73,4,1,2,2,2125692.7054,1,3,3,1,17810208.361,0.98944244625358
73,4,1,2,2,2136342.4684,1,3,3,1,30228059.765,0.9898604807207403
40,4,1,2,2,257724.26588,2,3,2,1,452556.17244,0.4799281775069063
40,4,1,2,2,257724.26588,2,3,2,1,451520.57479,0.4799281775069063
40,4,1,2,2,257724.26588,2,3,2,1,452556.17244,0.4799281775069063
40,4,1,2,2,257724.26588,2,3,2,1,452556.17244,0.4799281775069063
40,4,1,2,2,257724.26588,2,3,2,1,452110.86545,0.4799281775069063
59,4,1,0,1,445160.09561,2,3,4,1,7004181.8485,0.6903494963878147
59,4,1,0,1,445160.09561,2,3,4,1,7013067.2763,0.6886243386230356
59,4,1,0,1,445160.09561,2,3,4,1,7003146.2508,0.6903494963878147
59,4,1,0,1,445160.09561,2,3,4,1,7003954.017,0.6902083776300114
59,4,1,0,1,445160.09561,2,3,4,1,7004678.9353,0.6900818321895859
73,4,1,0,3,14930967.8,1,3,2,1,197190323.02,0.9189156458444481
73,4,1,0,3,14930967.8,1,3,2,1,221833404.67,0.921487949624531
61,4,1,3,2,1522916.1166,3,3,2,1,10325944.154,0.14293021976426873
49,4,1,2,2,479239.33738,2,3,4,1,2240929.7518,0.8401020861071564
49,4,1,2,2,479239.33738,2,3,4,1,2266716.1332,0.840203900709102
49,4,1,2,2,479239.33738,2,3,4,1,2269926.486,0.8401020861071564
49,4,1,2,2,480304.31369,2,3,4,1,2257499.3142,0.840203900709102
49,4,1,2,2,480304.31369,2,3,4,1,2273033.2789,0.840203900709102
51,4,1,2,1,385521.42252,3,3,4,1,5917404.9641,0.9306471234596971
51,4,1,2,1,385521.42252,3,3,4,1,5953650.8818,0.9392508759520324
51,4,1,2,1,385521.42252,3,3,4,1,6001288.3736,0.9294893642615129
51,4,1,2,1,385521.42252,3,3,4,1,5895657.4135,0.9330874506206355
51,4,1,2,1,385521.42252,3,3,4,1,5932110.4507,0.9408522853427221
61,4,1,0,1,159746.44579,3,3,5,1,1323286.6754,0.00889858965767875
61,4,1,0,1,159746.44579,3,3,5,1,1327221.9464,0.0150862068967242
61,4,1,0,1,159746.44579,3,3,5,1,1341616.7538,0.0364500792402
61,4,1,0,1,159746.44579,3,3,5,1,1330225.1796,0.01970443349757595
46,4,1,2,1,1033027.0161,4,3,2,1,1485461.2671,0.0434651667607606
65,4,1,0,1,881800.38078,2,3,5,1,7742128.0209,0.30354365500346947
65,4,1,0,1,881800.38078,2,3,5,1,4495529.3926,0.28940713491954095
65,4,1,0,1,881800.38078,2,3,5,1,5088926.8452,0.30595156852466976
65,4,1,0,1,881800.38078,2,3,5,1,4589768.7786,0.3041148365864169
65,4,1,0,1,881800.38078,2,3,5,1,4413717.1783,0.29046493807203655
58,4,1,1,2,51587452.228,1,3,2,1,574590999.35,0.6399165689166707
58,4,1,1,2,53057119.53,1,3,2,1,689700784.78,0.9856680656943004
58,4,1,1,2,55059274.984,1,3,2,1,169723063.03,0.9624966892425741
61,4,1,0,1,21480572.078,2,3,1,1,184178245.69,0.9736659612068748
61,4,1,0,1,21001332.74,2,3,1,1,191584529.39,0.9733126984236842
61,4,1,0,1,21011982.503,2,3,1,1,178060763.26,0.9757327025983673
61,4,1,0,1,22439050.753,2,3,1,1,185886360.45,0.9720913358751151
61,4,1,0,1,21927862.126,2,3,1,1,200075083.83,0.9732086065813446
63,4,1,0,1,61768.625707,3,3,5,1,1475726.6492,0.45442875481118905
63,4,1,0,1,62833.602012,3,3,5,1,1473655.454,0.4520905923332631
63,4,1,0,1,61768.625707,3,3,5,1,1474691.0516,0.4512670565275395
63,4,1,0,1,61768.625707,3,3,5,1,1472619.8563,0.4550264550252233
63,4,1,0,1,61768.625707,3,3,5,1,1472619.8563,0.4520905923332631
72,4,1,0,2,3184279.1528,1,3,2,1,250893206.73,0.975875462858204
72,4,1,0,2,2843486.7351,1,3,2,1,204193966.36,0.9579477436997258
72,4,1,0,2,3045832.2331,1,3,2,1,286717636.19,0.9811695587868052
72,4,1,0,2,2918035.0765,1,3,2,1,341250137.17,0.9820874321982608
72,4,1,0,2,2875436.0243,1,3,2,1,213045219.46,0.9657289224282943
62,3,1,0,3,12779.715664,3,3,5,1,922023.65447,0.9786940548153786
62,3,1,0,3,13844.691969,3,3,5,1,884742.13912,0.9780269317593024
62,3,1,0,3,12779.715664,3,3,5,1,884752.4951,0.978018877265386
62,3,1,0,3,13844.691969,3,3,5,1,858852.19791,0.9779197298761075
62,3,1,0,3,12779.715664,3,3,5,1,868172.57675,0.9778556697295799
80,3,1,0,3,70607.929041,3,3,4,1,959481.22142,0.8288915566230668
80,3,1,0,3,70607.929041,3,3,4,1,959481.22142,0.8264788966438208
80,3,1,0,3,70501.43141,3,3,4,1,959481.22142,0.8253465179179296
80,3,1,0,3,70501.43141,3,3,4,1,959481.22142,0.8267560188636591
80,3,1,0,3,70501.43141,3,3,4,1,959481.22142,0.828370854515063
36,4,2,0,2,54313.79157,3,3,4,1,591533.37688,0.10513571022862919
50,4,2,0,1,54313.79157,2,3,2,1,261333.06662,0.1014818271976749
50,4,2,0,1,54313.79157,2,3,2,1,297682.54409,0.0970892171180103
50,4,2,0,1,54313.79157,2,3,2,1,237203.64141,0.1076502732238922
50,4,2,0,1,54313.79157,2,3,2,1,342006.12345,0.11211331366976955
50,4,2,0,1,54313.79157,2,3,2,1,325954.3599,0.09980713596902374
63,4,1,0,2,207670.37953,3,3,4,1,774937.72044,0.2304251755204916
63,4,1,0,2,207670.37953,3,3,4,1,767688.5369,0.2304251755204916
63,4,1,0,2,207670.37953,3,3,4,1,769759.7322,0.2304251755204916
63,4,1,0,2,207670.37953,3,3,4,1,787364.89223,0.2304251755204916
63,4,1,0,2,207670.37953,3,3,4,1,759403.75572,0.2319122494171849
62,4,1,0,2,1597464.4579,3,3,1,1,16909238.406,0.7911988156469004
62,4,1,0,2,1597464.4579,3,3,1,1,17143283.475,0.7957461404945807
62,4,1,0,2,1597464.4579,3,3,1,1,16909238.406,0.7911988156469004
62,4,1,0,2,1597464.4579,3,3,1,1,16977587.851,0.7925900014046189
62,4,1,0,2,1597464.4579,3,3,1,1,17070791.639,0.7943810657305079
71,3,1,0,3,53781.303417,2,2,5,1,3016695.9504,0.8596981684384736
71,3,1,0,3,52716.327112,2,2,5,1,3016695.9504,0.8596981684384736
71,3,1,0,3,52716.327112,2,2,5,1,3017731.548,0.8593009255552053
71,3,1,0,3,53887.801048,2,2,5,1,3017731.548,0.8593009255552053
71,3,1,0,3,53781.303417,2,2,5,1,3016695.9504,0.8596981684384736
69,4,1,0,2,719923.98238,2,3,2,1,2772294.9053,0.5504285429532676
69,4,1,0,2,719923.98238,2,3,2,1,2771259.3076,0.5504285429532676
69,4,1,0,2,718859.00607,2,3,2,1,2772294.9053,0.5504285429532676
69,4,1,0,2,719923.98238,2,3,2,1,2771259.3076,0.5504285429532676
69,4,1,0,2,719923.98238,2,3,2,1,2771259.3076,0.5504285429532676
47,3,1,2,2,602776.5888,1,3,2,1,47667638.083,0.0099804174571391
47,3,1,2,2,516513.50807,1,3,2,1,42298002.139,0.009085982052426899
47,3,1,2,2,516513.50807,1,3,2,1,49357837.005,0.00926174745474545
47,3,1,2,2,529293.22373,1,3,2,1,45159524.138,0.01102074114097615
47,3,1,2,2,602776.5888,1,3,2,1,41095497.218,0.010069097335870952
85,2,1,0,3,37274.170685,4,2,5,1,838730.5356,0.017817863007107002
85,2,1,0,3,36209.19438,4,2,5,1,838730.5356,0.010015772726585749
85,2,1,0,3,37274.170685,4,2,5,1,838730.5356,0.007077550654893149
85,2,1,0,3,36209.19438,4,2,5,1,838730.5356,0.011679144912565099
85,2,1,0,3,37274.170685,4,2,5,1,839662.57348,0.012506619936729548
54,4,1,4,2,35751254.569,2,3,4,1,138236648.56,0.9822631694810082
54,4,1,4,2,35740604.806,2,3,4,1,142001149.58,0.965391026311198
54,4,1,4,2,35740604.806,2,3,4,1,208184434.78,0.9490608043738769
54,4,1,4,2,35751254.569,2,3,4,1,334029846.8,0.9744527004685379
54,4,1,4,2,35740604.806,2,3,4,1,170165056.11,0.9755500049787011
45,4,1,2,1,149096.68274,4,3,3,1,334529.10843,0.2755226935070996
45,4,1,2,1,149096.68274,4,3,3,1,635680.90464,0.03661215662985375
70,3,1,0,2,30437022.805,3,3,2,1,316178318.09,0.8661254137509038
70,3,1,0,2,29414645.552,3,3,2,1,301575355.65,0.8602840053748788
70,3,1,0,2,30277276.359,3,3,2,1,315730939.91,0.8742239196605228
70,3,1,0,2,30181428.492,3,3,2,1,315828286.09,0.872677066562055
70,3,1,0,2,30106880.151,3,3,2,1,327040701.83,0.8821789773734855
65,4,1,0,2,62301.11386,4,2,4,1,1016397.6682,0.0239310784946007
42,4,2,1,2,82003.175508,3,3,4,1,1385629.6538,0.9218100319520264
42,4,2,1,2,82003.175508,3,3,4,1,1443623.1221,0.9248856964313414
42,4,2,1,2,80938.199202,3,3,4,1,1401163.6185,0.9227208255912993
42,4,2,1,2,80938.199202,3,3,4,1,1364917.7008,0.9206138135458042
42,4,2,1,2,80938.199202,3,3,4,1,1421875.5715,0.9237529095601698
23,3,1,0,1,37274.170685,4,3,5,1,54990.23514,0.1755731486065919
23,3,1,0,1,37274.170685,4,3,5,1,54990.23514,0.1755731486065919
23,3,1,0,1,37274.170685,4,3,5,1,52919.039843,0.1755731486065919
23,3,1,0,1,37274.170685,4,3,5,1,53954.637492,0.1755731486065919
23,3,1,0,1,37274.170685,4,3,5,1,52919.039843,0.1755731486065919
74,4,1,0,3,103089.70635,3,3,5,1,701824.52645,0.052232115838262455
74,4,1,0,3,105219.65896,3,3,5,1,682148.17113,0.052071859428026404
74,4,1,0,3,95634.872215,3,3,5,1,675934.58524,0.053262335618519105
74,4,1,0,3,98829.801131,3,3,5,1,653151.43697,0.05317169022327266
74,4,1,0,3,97764.824826,3,3,5,1,704931.3194,0.053262335618519105
48,4,1,2,2,12971411.398,2,3,5,1,23342370.999,0.364011303951495
48,4,1,2,2,12971411.398,2,3,5,1,21970204.115,0.41360259128458743
48,4,1,2,2,12971411.398,2,3,5,1,52835156.434,0.3717003151334991
59,4,1,0,1,135251.99077,3,3,5,1,3237278.2495,0.7471180504886255
59,4,1,0,1,135251.99077,3,3,5,1,3322197.2567,0.7552173260254453
59,4,1,0,1,126732.18033,3,3,5,1,3434041.8027,0.7342651780283076
59,4,1,0,1,124602.22772,3,3,5,1,3277666.5578,0.7610389610385797
65,4,1,0,2,3099081.0484,1,3,4,1,30786246.897,0.937497017077914
65,4,1,0,2,3099081.0484,1,3,4,1,30786246.897,0.9371575884138457
65,4,1,0,2,3099081.0484,1,3,4,1,30786246.897,0.9375040935825147
65,4,1,0,2,3099081.0484,1,3,4,1,30786246.897,0.934396347899047
65,4,1,0,2,3099081.0484,1,3,4,1,30786246.897,0.9366422870400939
76,4,1,0,3,1228982.6563,2,3,1,0,16641018.615,0.9407553727236995
76,4,1,0,3,1208748.1065,2,3,1,0,14794548.008,0.9429955374540362
76,4,1,0,3,1324830.5238,2,3,1,0,15168398.759,0.9424164181719052
76,4,1,0,3,1208748.1065,2,3,1,0,14434160.026,0.9406660096098813
76,4,1,0,3,1261996.9218,2,3,1,0,16024838.014,0.9407870468351145
37,3,1,3,1,125667.20402,3,3,5,1,484659.69954,0.0048923679060665
37,3,1,3,1,125667.20402,3,3,5,1,483106.30307,0.00470035252636525
37,3,1,3,1,125667.20402,3,3,5,1,489319.88896,0.01791841402966855
37,3,1,3,1,126732.18033,3,3,5,1,489423.44873,0.00835925349926055
37,3,1,3,1,125667.20402,3,3,5,1,491391.08426,0.01402767102214835
85,1,1,0,3,124602.22772,3,2,2,1,2724657.4135,0.8224875690625095
85,1,1,0,3,124602.22772,3,2,2,1,2667699.5428,0.8321856139651678
85,1,1,0,3,124602.22772,3,2,2,1,2651440.6597,0.8306349414632912
85,1,1,0,3,124602.22772,3,2,2,1,2694625.0816,0.8178976536973576
85,1,1,0,3,124602.22772,3,2,2,1,2812683.2136,0.810235950107066
57,4,1,2,1,877540.47556,3,3,2,1,17766713.259,0.9327298499442419
57,4,1,2,1,877540.47556,3,3,2,1,21891498.694,0.9207087375787607
57,4,1,2,1,931854.26713,3,3,2,1,24432855.323,0.9219339821044411
70,4,2,0,2,71353.412455,3,3,4,0,538510.77727,0.4204058759525332
70,4,2,0,2,71353.412455,3,3,4,0,549902.3514,0.4265431308527312
70,4,2,0,2,71353.412455,3,3,4,0,682458.85042,0.48849194793819284
70,4,2,0,2,72418.38876,3,3,4,0,546795.55846,0.4247273749644447
70,4,2,0,2,71353.412455,3,3,4,0,649319.72567,0.47515505087044185
51,4,1,3,2,477109.38477,3,3,4,1,4020190.0718,0.9045393858479259
51,4,1,3,2,477109.38477,3,3,4,1,4021225.6695,0.9045393858479259
51,4,1,3,2,477109.38477,3,3,4,1,4021225.6695,0.9045393858479259
51,4,1,3,2,477109.38477,3,3,4,1,4021225.6695,0.9045393858479259
51,4,1,3,2,477109.38477,3,3,4,1,4021225.6695,0.9045393858479259
53,2,1,2,2,990427.96392,3,3,4,1,6365404.5069,0.713178974890829
53,2,1,2,2,990427.96392,3,3,4,1,8962683.4095,0.7197879901799582
53,2,1,2,2,990427.96392,3,3,4,1,9400741.2149,0.7178380915142041
53,2,1,2,2,990427.96392,3,3,4,1,7482814.3697,0.7007369295698866
53,2,1,2,2,989362.98762,3,3,4,1,7991292.8152,0.7191909340057414
40,4,1,1,1,154421.56427,3,3,5,1,232077.43305,0.25390625
40,4,1,1,1,154421.56427,3,3,5,1,238291.01894,0.25390625
40,4,1,1,1,154421.56427,3,3,5,1,657708.06662,0.25390625
40,4,1,1,1,155486.54057,3,3,5,1,352206.76029,0.25390625
40,4,1,1,1,154421.56427,3,3,5,1,228970.6401,0.25390625
50,4,1,2,1,104367.67792,2,3,2,1,683287.32854,0.1277983572239315
50,4,1,2,1,104367.67792,2,3,2,1,684322.92619,0.1277983572239315
50,4,1,2,1,104367.67792,2,3,2,1,684322.92619,0.1277983572239315
50,4,1,2,1,104367.67792,2,3,2,1,684322.92619,0.1277983572239315
50,4,1,2,1,104367.67792,2,3,2,1,683287.32854,0.1277983572239315
75,4,1,0,3,4462250.7192,2,3,1,1,77235908.23,0.9546129531087437
75,4,1,0,3,4667791.1461,2,3,1,1,30087218.485,0.9655275582535392
75,4,1,0,3,4417521.7144,2,3,1,1,150850435.04,0.9736384031457177
75,4,1,0,3,4921255.5068,2,3,1,1,47361815.741,0.9705953152372221
75,4,1,0,3,4938295.1276,2,3,1,1,51684503.886,0.9718457956188983
47,4,1,1,1,137381.94338,2,3,5,1,735274.3305,0.7468148549743161
47,4,1,1,1,137381.94338,2,3,5,1,734238.73285,0.7468148549743161
47,4,1,1,1,137381.94338,2,3,5,1,735274.3305,0.7468148549743161
47,4,1,1,1,137381.94338,2,3,5,1,734238.73285,0.7468148549743161
47,4,1,1,1,137381.94338,2,3,5,1,735274.3305,0.7468148549743161
64,4,1,1,2,15910746.001,1,3,1,1,24232984.977,0.6493598693039642
64,4,1,1,2,15910746.001,1,3,1,1,23321659.046,0.6623691231279054
64,4,1,1,2,15910746.001,1,3,1,1,25696284.455,0.6461268947063374
64,4,1,1,2,15921395.764,1,3,1,1,23234668.844,0.6694938410534563
64,4,1,1,2,15910746.001,1,3,1,1,25654860.549,0.6345716637189462
49,2,1,3,1,156551.51688,3,2,1,1,342368.58263,0.5767543859650516
49,2,1,3,1,156551.51688,3,2,1,1,287544.04311,0.5829856773600344
49,2,1,3,1,155486.54057,3,2,1,1,297340.79686,0.586685435256822
49,2,1,3,1,155486.54057,3,2,1,1,261105.23514,0.5866160983701254
49,2,1,3,1,156551.51688,3,2,1,1,264325.94383,0.5858554614389143
66,3,2,0,1,195955.64017,3,1,5,1,1770064.2129,0.43699186991751043
66,3,2,0,1,195955.64017,3,1,5,1,1770064.2129,0.43699186991751043
66,3,2,0,1,194890.66387,3,1,5,1,1771099.8106,0.43699186991751043
66,3,2,0,1,195955.64017,3,1,5,1,1770996.2508,0.43841266082444863
66,3,2,0,1,194890.66387,3,1,5,1,1770064.2129,0.43699186991751043
73,4,1,0,3,1052196.5896,3,2,2,1,16950662.312,0.969247598864813
73,4,1,0,3,1053261.5659,3,2,2,1,17241665.251,0.9235347394235488
73,4,1,0,3,1053261.5659,3,2,2,1,15248139.778,0.9155462871629731
73,4,1,0,3,1051131.6133,3,2,2,1,16750791.966,0.9594869338537944
53,4,1,1,1,1171473.9358,3,3,5,1,3317226.388,0.6450148453676204
53,4,1,1,1,1171473.9358,3,3,5,1,3305834.8138,0.6437676933979541
53,4,1,1,1,1171473.9358,3,3,5,1,3317226.388,0.6450148453676204
53,4,1,1,1,1182123.6989,3,3,5,1,3308941.6068,0.6450148453676204
53,4,1,1,1,1182123.6989,3,3,5,1,3302728.0209,0.6450148453676204
47,4,1,0,1,115017.44097,3,1,5,1,116691.14304,0.4432520325213738
47,4,1,0,1,115017.44097,3,1,5,1,118762.33834,0.4432520325213738
47,4,1,0,1,115017.44097,3,1,5,1,117737.09667,0.4432520325213738
47,4,1,0,1,116082.41728,3,1,5,1,117726.74069,0.4432520325213738
47,4,1,0,1,115017.44097,3,1,5,1,117737.09667,0.4432520325213738
61,4,1,0,1,129927.10925,3,3,5,1,649319.72567,0.349401939185363
61,4,1,0,1,129927.10925,3,3,5,1,650355.32332,0.3314162473053207
61,4,1,0,1,128862.13294,3,3,5,1,656568.90921,0.34260990981877876
61,4,1,0,1,128862.13294,3,3,5,1,656568.90921,0.3464586677379508
34,4,1,0,1,291803.50765,2,3,2,1,586355.38863,0.0232147627953828
